ID,MONTHS_BALANCE,STATUS
5015418,-16,X
5015418,-17,C
5015418,-18,C
5015418,-19,C
5015418,-20,C
5015418,-21,C
5015418,-22,C
5015418,-23,C
5015418,-24,C
5015418,-25,X
5015418,-26,X
5015418,-27,X
5015418,-28,C
5015418,-29,X
5015419,0,C
5015419,-1,X
5015419,-2,X
5015419,-3,C
5015419,-4,C
5015419,-5,C
5015419,-6,C
5015419,-7,C
5015419,-8,X
5015419,-9,X
5015419,-10,0
5015419,-11,X
5015419,-12,X
5015419,-13,C
5015419,-14,C
5015419,-15,C
5015419,-16,C
5015419,-17,C
5015419,-18,0
5015419,-19,X
5015419,-20,C
5015420,0,C
5015420,-1,C
5015420,-2,X
5015420,-3,C
5015420,-4,X
5015420,-5,0
5015420,-6,C
5015420,-7,X
5015420,-8,X
5015420,-9,X
5015420,-10,X
5015420,-11,C
5015420,-12,C
5015421,0,X
5015421,-1,C
5015421,-2,C
5015421,-3,C
5015421,-4,C
5015421,-5,C
5015421,-6,X
5015421,-7,0
5015421,-8,C
5015421,-9,C
5015421,-10,C
5015421,-11,X
5015421,-12,X
5015421,-13,X
5015421,-14,C
5015422,0,C
5015422,-1,C
5015422,-2,C
5015422,-3,X
5015422,-4,X
5015422,-5,X
5015422,-6,C
5015422,-7,C
5015422,-8,X
5015422,-9,X
5015422,-10,C
5015422,-11,C
5015422,-12,C
5015422,-13,C
5015422,-14,C
5015422,-15,X
5015422,-16,C
5015422,-17,X
5015422,-18,C
5015422,-19,0
5015422,-20,X
5015422,-21,C
5015422,-22,X
5015422,-23,C
5015422,-24,C
5015422,-25,X
5015422,-26,C
5015422,-27,0
5015422,-28,X
5015422,-29,X
5015423,0,X
5015423,-1,C
5015423,-2,0
5015423,-3,C
5015423,-4,C
5015423,-5,X
5015423,-6,0
5015423,-7,C
5015423,-8,X
5015423,-9,C
5015423,-10,X
5015423,-11,C
5015423,-12,C
5015423,-13,C
5015423,-14,X
5015424,0,C
5015424,-1,0
5015424,-2,X
5015424,-3,0
5015424,-4,X
5015424,-5,C
5015424,-6,C
5015424,-7,C
5015424,-8,C
5015424,-9,X
5015424,-10,C
5015424,-11,C
5015424,-12,C
5015424,-13,C
5015424,-14,C
5015424,-15,C
5015424,-16,C
5015424,-17,X
5015424,-18,C
5015424,-19,0
5015424,-20,X
5015424,-21,X
5015424,-22,X
5015424,-23,X
5015424,-24,0
5015424,-25,X
5015424,-26,C
5015424,-27,X
5015424,-28,X
5015425,0,C
5015425,-1,C
5015425,-2,X
5015425,-3,C
5015425,-4,1
5015425,-5,C
5015425,-6,C
5015425,-7,C
5015425,-8,X
5015425,-9,X
5015425,-10,C
5015425,-11,X
5015425,-12,X
5015425,-13,C
5015425,-14,C
5015425,-15,0
5015425,-16,0
5015425,-17,C
5015425,-18,C
5015425,-19,C
5015425,-20,X
5015425,-21,C
5015425,-22,X
5015425,-23,C
5015426,0,0
5015426,-1,X
5015426,-2,C
5015426,-3,X
5015426,-4,C
5015427,0,C
5015427,-1,C
5015427,-2,C
5015427,-3,C
5015427,-4,C
5015427,-5,C
5015427,-6,C
5015427,-7,C
5015427,-8,X
5015427,-9,X
5015427,-10,X
5015427,-11,X
5015427,-12,C
5015428,0,C
5015428,-1,X
5015428,-2,0
5015428,-3,C
5015428,-4,0
5015428,-5,X
5015428,-6,X
5015428,-7,0
5015428,-8,X
5015428,-9,C
5015428,-10,X
5015428,-11,X
5015428,-12,X
5015428,-13,0
5015428,-14,C
5015428,-15,0
5015428,-16,X
5015428,-17,C
5015428,-18,C
5015428,-19,X
5015428,-20,C
5015428,-21,X
5015428,-22,X
5015428,-23,X
5015429,0,X
5015429,-1,C
5015429,-2,C
5015429,-3,X
5015429,-4,C
5015429,-5,C
5015429,-6,C
5015429,-7,X
5015429,-8,C
5015429,-9,X
5015430,0,C
5015430,-1,0
5015430,-2,C
5015430,-3,C
5015430,-4,X
5015430,-5,C
5015430,-6,X
5015430,-7,C
5015430,-8,X
5015430,-9,C
5015430,-10,X
5015430,-11,X
5015430,-12,C
5015430,-13,0
5015430,-14,C
5015430,-15,C
5015430,-16,C
5015430,-17,X
5015430,-18,C
5015431,0,C
5015431,-1,C
5015431,-2,X
5015431,-3,C
5015431,-4,C
5015431,-5,C
5015431,-6,C
5015431,-7,C
5015431,-8,X
5015431,-9,C
5015431,-10,X
5015431,-11,X
5015431,-12,C
5015431,-13,C
5015431,-14,C
5015431,-15,C
5015431,-16,X
5015431,-17,C
5015431,-18,C
5015431,-19,X
5015431,-20,X
5015431,-21,X
5015431,-22,C
5015431,-23,X
5015431,-24,C
5015431,-25,X
5015431,-26,C
5015432,0,X
5015432,-1,0
5015432,-2,0
5015432,-3,C
5015432,-4,C
5015432,-5,C
5015432,-6,C
5015432,-7,C
5015432,-8,C
5015432,-9,X
5015432,-10,C
5015432,-11,0
5015432,-12,C
5015432,-13,X
5015432,-14,0
5015432,-15,0
5015432,-16,C
5015432,-17,X
5015432,-18,C
5015432,-19,C
5015432,-20,C
5015432,-21,0
5015432,-22,C
5015432,-23,X
5015432,-24,X
5015432,-25,C
5015432,-26,X
5015433,0,0
5015433,-1,0
5015433,-2,X
5015433,-3,C
5015433,-4,X
5015433,-5,X
5015433,-6,C
5015434,0,C
5015434,-1,C
5015434,-2,X
5015434,-3,X
5015434,-4,0
5015434,-5,C
5015434,-6,C
5015434,-7,C
5015434,-8,X
5015435,0,X
5015435,-1,C
5015435,-2,C
5015436,0,C
5015436,-1,C
5015436,-2,C
5015436,-3,C
5015437,0,X
5015437,-1,X
5015437,-2,C
5015437,-3,C
5015437,-4,C
5015437,-5,X
5015437,-6,C
5015437,-7,X
5015437,-8,C
5015437,-9,X
5015437,-10,X
5015438,0,X
5015438,-1,C
5015438,-2,C
5015438,-3,C
5015438,-4,X
5015438,-5,X
5015438,-6,C
5015438,-7,C
5015438,-8,X
5015438,-9,C
5015438,-10,0
5015438,-11,X
5015438,-12,C
5015438,-13,C
5015438,-14,0
5015438,-15,C
5015438,-16,C
5015438,-17,X
5015438,-18,X
5015438,-19,C
5015438,-20,X
5015438,-21,C
5015438,-22,C
5015438,-23,C
5015438,-24,X
5015438,-25,C
5015439,0,C
5015439,-1,C
5015439,-2,X
5015439,-3,X
5015439,-4,X
5015439,-5,C
5015439,-6,C
5015439,-7,C
5015439,-8,C
5015439,-9,C
5015439,-10,C
5015440,0,X
5015440,-1,C
5015440,-2,C
5015440,-3,C
5015440,-4,C
5015440,-5,C
5015440,-6,C
5015440,-7,C
5015440,-8,X
5015440,-9,C
5015440,-10,0
5015440,-11,C
5015440,-12,X
5015441,0,0
5015441,-1,C
5015441,-2,C
5015441,-3,X
5015441,-4,X
5015441,-5,C
5015441,-6,C
5015441,-7,C
5015441,-8,X
5015441,-9,X
5015441,-10,X
5015441,-11,X
5015441,-12,C
5015441,-13,C
5015441,-14,X
5015441,-15,0
5015441,-16,X
5015442,0,C
5015442,-1,C
5015442,-2,C
5015442,-3,C
5015442,-4,C
5015442,-5,C
5015442,-6,C
5015443,0,0
5015443,-1,X
5015443,-2,C
5015443,-3,X
5015443,-4,0
5015443,-5,X
5015443,-6,X
5015443,-7,C
5015443,-8,C
5015443,-9,X
5015443,-10,0
5015443,-11,X
5015443,-12,X
5015443,-13,C
5015443,-14,X
5015443,-15,C
5015443,-16,X
5015444,0,C
5015444,-1,X
5015444,-2,C
5015444,-3,0
5015444,-4,0
5015444,-5,C
5015444,-6,X
5015444,-7,C
5015444,-8,X
5015444,-9,X
5015444,-10,C
5015444,-11,X
5015444,-12,X
5015444,-13,C
5015444,-14,C
5015444,-15,0
5015444,-16,X
5015444,-17,C
5015444,-18,X
5015444,-19,0
5015444,-20,C
5015444,-21,X
5015444,-22,C
5015444,-23,C
5015444,-24,X
5015444,-25,X
5015444,-26,X
5015444,-27,0
5015444,-28,C
5015445,0,C
5015445,-1,X
5015445,-2,X
5015445,-3,C
5015445,-4,X
5015445,-5,X
5015445,-6,X
5015445,-7,X
5015445,-8,X
5015445,-9,C
5015445,-10,X
5015445,-11,X
5015445,-12,C
5015445,-13,C
5015445,-14,C
5015445,-15,C
5015445,-16,C
5015445,-17,C
5015445,-18,C
5015445,-19,C
5015445,-20,C
5015445,-21,C
5015445,-22,X
5015445,-23,C
5015445,-24,C
5015445,-25,X
5015445,-26,C
5015445,-27,C
5015446,0,X
5015446,-1,C
5015446,-2,C
5015446,-3,X
5015446,-4,X
5015446,-5,C
5015446,-6,C
5015446,-7,X
5015446,-8,X
5015446,-9,0
5015446,-10,C
5015446,-11,C
5015446,-12,0
5015446,-13,C
5015446,-14,C
5015446,-15,C
5015446,-16,C
5015446,-17,C
5015446,-18,C
5015446,-19,X
5015446,-20,X
5015446,-21,C
5015446,-22,C
5015446,-23,X
5015446,-24,X
5015446,-25,X
5015446,-26,X
5015447,0,0
5015447,-1,C
5015447,-2,2
5015447,-3,C
5015447,-4,4
5015447,-5,C
5015447,-6,C
5015447,-7,C
5015447,-8,C
5015447,-9,4
5015447,-10,C
5015447,-11,0
5015447,-12,X
5015447,-13,0
5015447,-14,2
5015447,-15,X
5015447,-16,X
5015447,-17,2
5015447,-18,4
5015447,-19,C
5015447,-20,C
5015447,-21,C
5015447,-22,C
5015448,0,C
5015448,-1,X
5015448,-2,0
5015448,-3,X
5015448,-4,X
5015448,-5,X
5015448,-6,X
5015448,-7,X
5015448,-8,C
5015448,-9,X
5015448,-10,0
5015448,-11,C
5015448,-12,X
5015448,-13,C
5015448,-14,C
5015448,-15,X
5015448,-16,C
5015448,-17,X
5015448,-18,X
5015449,0,C
5015449,-1,C
5015449,-2,X
5015449,-3,X
5015449,-4,C
5015449,-5,X
5015450,0,X
5015450,-1,C
5015450,-2,X
5015450,-3,C
5015450,-4,X
5015450,-5,C
5015450,-6,C
5015450,-7,C
5015450,-8,C
5015450,-9,C
5015450,-10,C
5015450,-11,X
5015450,-12,C
5015450,-13,0
5015450,-14,C
5015450,-15,C
5015450,-16,X
5015451,0,C
5015451,-1,C
5015451,-2,C
5015451,-3,X
5015451,-4,C
5015451,-5,0
5015451,-6,X
5015451,-7,C
5015451,-8,X
5015451,-9,C
5015451,-10,0
5015451,-11,C
5015451,-12,X
5015451,-13,C
5015451,-14,C
5015452,0,C
5015452,-1,0
5015452,-2,X
5015452,-3,0
5015452,-4,C
5015452,-5,C
5015452,-6,X
5015452,-7,X
5015452,-8,0
5015452,-9,C
5015452,-10,X
5015452,-11,X
5015452,-12,C
5015452,-13,C
5015453,0,C
5015453,-1,0
5015453,-2,C
5015453,-3,X
5015453,-4,X
5015453,-5,X
5015453,-6,C
5015453,-7,X
5015453,-8,C
5015453,-9,0
5015453,-10,0
5015453,-11,X
5015453,-12,C
5015453,-13,C
5015453,-14,C
5015453,-15,C
5015453,-16,X
5015453,-17,C
5015453,-18,X
5015453,-19,X
5015453,-20,C
5015453,-21,C
5015453,-22,X
5015453,-23,C
5015453,-24,X
5015453,-25,C
5015453,-26,C
5015453,-27,C
5015453,-28,X
5015454,0,C
5015454,-1,C
5015454,-2,C
5015454,-3,0
5015454,-4,C
5015454,-5,0
5015454,-6,X
5015454,-7,X
5015454,-8,C
5015454,-9,X
5015455,0,0
5015455,-1,0
5015455,-2,C
5015455,-3,C
5015455,-4,X
5015455,-5,C
5015455,-6,X
5015455,-7,C
5015455,-8,C
5015455,-9,0
5015455,-10,X
5015455,-11,0
5015455,-12,C
5015455,-13,C
5015455,-14,C
5015455,-15,C
5015455,-16,C
5015455,-17,0
5015455,-18,0
5015455,-19,C
5015455,-20,X
5015455,-21,C
5015455,-22,C
5015455,-23,X
5015455,-24,C
5015455,-25,C
5015455,-26,C
5015455,-27,X
5015455,-28,C
5015455,-29,X
5015456,0,C
5015456,-1,0
5015456,-2,0
5015457,0,C
5015457,-1,0
5015457,-2,C
5015457,-3,X
5015457,-4,0
5015457,-5,0
5015457,-6,X
5015457,-7,C
5015457,-8,X
5015457,-9,X
5015457,-10,0
5015457,-11,0
5015457,-12,C
5015457,-13,C
5015457,-14,C
5015457,-15,C
5015457,-16,C
5015457,-17,X
5015457,-18,X
5015457,-19,C
5015457,-20,0
5015457,-21,C
5015458,0,X
5015458,-1,X
5015458,-2,C
5015458,-3,C
5015458,-4,C
5015458,-5,X
5015458,-6,C
5015458,-7,X
5015458,-8,X
5015458,-9,X
5015458,-10,C
5015458,-11,C
5015458,-12,X
5015458,-13,0
5015458,-14,X
5015458,-15,C
5015458,-16,X
5015459,0,C
5015459,-1,0
5015459,-2,C
5015459,-3,C
5015459,-4,C
5015459,-5,X
5015459,-6,C
5015459,-7,X
5015459,-8,C
5015459,-9,C
5015459,-10,X
5015459,-11,C
5015459,-12,C
5015459,-13,C
5015459,-14,0
5015459,-15,C
5015459,-16,0
5015459,-17,C
5015459,-18,C
5015459,-19,X
5015459,-20,C
5015459,-21,C
5015459,-22,X
5015459,-23,X
5015459,-24,X
5015459,-25,X
5015459,-26,X
5015459,-27,C
5015459,-28,C
5015460,0,0
5015460,-1,C
5015460,-2,C
5015460,-3,C
5015460,-4,C
5015460,-5,0
5015460,-6,C
5015460,-7,X
5015460,-8,C
5015460,-9,X
5015460,-10,C
5015460,-11,C
5015461,0,C
5015461,-1,C
5015461,-2,X
5015461,-3,X
5015461,-4,X
5015461,-5,C
5015461,-6,C
5015461,-7,0
5015461,-8,C
5015461,-9,C
5015461,-10,0
5015461,-11,C
5015461,-12,X
5015461,-13,X
5015461,-14,C
5015461,-15,0
5015461,-16,X
5015461,-17,C
5015461,-18,X
5015462,0,C
5015462,-1,X
5015462,-2,C
5015462,-3,C
5015462,-4,X
5015462,-5,X
5015462,-6,X
5015462,-7,X
5015462,-8,C
5015462,-9,X
5015462,-10,X
5015462,-11,0
5015462,-12,C
5015462,-13,C
5015462,-14,C
5015462,-15,C
5015463,0,X
5015463,-1,C
5015463,-2,X
5015463,-3,0
5015463,-4,C
5015463,-5,C
5015463,-6,C
5015463,-7,C
5015463,-8,X
5015463,-9,C
5015463,-10,X
5015463,-11,C
5015463,-12,C
5015463,-13,C
5015463,-14,C
5015463,-15,C
5015463,-16,X
5015463,-17,C
5015463,-18,X
5015463,-19,C
5015463,-20,C
5015464,0,C
5015464,-1,X
5015464,-2,C
5015464,-3,C
5015464,-4,C
5015464,-5,0
5015464,-6,X
5015464,-7,0
5015464,-8,C
5015464,-9,X
5015464,-10,X
5015464,-11,X
5015464,-12,C
5015464,-13,X
5015464,-14,C
5015464,-15,C
5015464,-16,0
5015464,-17,X
5015464,-18,X
5015464,-19,X
5015464,-20,X
5015464,-21,C
5015464,-22,0
5015464,-23,X
5015465,0,C
5015465,-1,C
5015465,-2,0
5015465,-3,0
5015465,-4,X
5015465,-5,X
5015465,-6,C
5015465,-7,C
5015465,-8,C
5015465,-9,X
5015465,-10,X
5015465,-11,0
5015465,-12,X
5015465,-13,X
5015465,-14,C
5015465,-15,X
5015465,-16,C
5015465,-17,0
5015465,-18,X
5015465,-19,C
5015465,-20,C
5015465,-21,C
5015465,-22,C
5015465,-23,X
5015465,-24,X
5015465,-25,X
5015466,0,C
5015466,-1,X
5015466,-2,C
5015466,-3,0
5015466,-4,C
5015466,-5,X
5015466,-6,C
5015466,-7,C
5015466,-8,C
5015466,-9,X
5015466,-10,C
5015466,-11,X
5015466,-12,C
5015466,-13,0
5015466,-14,X
5015466,-15,C
5015466,-16,C
5015466,-17,C
5015466,-18,C
5015466,-19,C
5015466,-20,X
5015466,-21,C
5015466,-22,0
5015466,-23,X
5015466,-24,X
5015466,-25,X
5015466,-26,C
5015466,-27,C
5015466,-28,X
5015467,0,C
5015467,-1,0
5015467,-2,C
5015467,-3,0
5015467,-4,0
5015467,-5,C
5015467,-6,C
5015467,-7,X
5015467,-8,X
5015467,-9,X
5015467,-10,C
5015468,0,C
5015468,-1,X
5015468,-2,C
5015468,-3,C
5015468,-4,X
5015468,-5,C
5015468,-6,X
5015468,-7,X
5015468,-8,C
5015468,-9,C
5015468,-10,C
5015468,-11,C
5015468,-12,X
5015468,-13,C
5015468,-14,C
5015468,-15,X
5015468,-16,X
5015468,-17,C
5015468,-18,X
5015468,-19,X
5015468,-20,X
5015468,-21,C
5015469,0,0
5015469,-1,C
5015469,-2,0
5015469,-3,C
5015469,-4,X
5015469,-5,X
5015469,-6,X
5015469,-7,C
5015469,-8,C
5015469,-9,0
5015469,-10,C
5015469,-11,X
5015469,-12,C
5015470,0,X
5015470,-1,C
5015470,-2,X
5015470,-3,X
5015470,-4,C
5015470,-5,X
5015470,-6,X
5015470,-7,X
5015470,-8,X
5015470,-9,C
5015470,-10,C
5015470,-11,C
5015470,-12,X
5015470,-13,0
5015470,-14,C
5015470,-15,C
5015470,-16,C
5015470,-17,C
5015470,-18,C
5015470,-19,C
5015470,-20,C
5015470,-21,C
5015470,-22,C
5015471,0,X
5015471,-1,C
5015471,-2,1
5015471,-3,C
5015471,-4,X
5015471,-5,X
5015471,-6,0
5015471,-7,0
5015471,-8,C
5015471,-9,C
5015471,-10,X
5015471,-11,C
5015471,-12,0
5015471,-13,C
5015471,-14,C
5015471,-15,X
5015471,-16,C
5015471,-17,X
5015472,0,X
5015472,-1,X
5015472,-2,X
5015472,-3,X
5015472,-4,C
5015472,-5,C
5015472,-6,C
5015472,-7,C
5015472,-8,X
5015472,-9,C
5015472,-10,C
5015472,-11,0
5015472,-12,X
5015472,-13,C
5015472,-14,C
5015472,-15,C
5015472,-16,X
5015472,-17,C
5015472,-18,C
5015472,-19,C
5015472,-20,X
5015472,-21,X
5015472,-22,X
5015472,-23,X
5015473,0,C
5015473,-1,C
5015473,-2,X
5015473,-3,C
5015473,-4,X
5015473,-5,X
5015473,-6,C
5015473,-7,X
5015473,-8,0
5015473,-9,C
5015473,-10,C
5015473,-11,C
5015473,-12,C
5015473,-13,X
5015473,-14,X
5015473,-15,C
5015473,-16,C
5015473,-17,C
5015473,-18,X
5015473,-19,X
5015473,-20,C
5015473,-21,0
5015473,-22,C
5015473,-23,C
5015474,0,X
5015474,-1,C
5015474,-2,0
5015474,-3,C
5015474,-4,X
5015474,-5,C
5015474,-6,X
5015474,-7,X
5015474,-8,C
5015474,-9,C
5015474,-10,C
5015474,-11,C
5015474,-12,X
5015474,-13,X
5015474,-14,C
5015474,-15,C
5015474,-16,X
5015474,-17,0
5015474,-18,X
5015474,-19,X
5015474,-20,C
5015474,-21,0
5015474,-22,C
5015474,-23,X
5015474,-24,C
5015474,-25,C
5015475,0,C
5015475,-1,C
5015475,-2,X
5015475,-3,C
5015475,-4,0
5015475,-5,C
5015475,-6,X
5015475,-7,X
5015475,-8,C
5015475,-9,C
5015475,-10,C
5015475,-11,X
5015475,-12,X
5015475,-13,C
5015475,-14,X
5015475,-15,C
5015475,-16,X
5015475,-17,0
5015475,-18,C
5015475,-19,C
5015475,-20,X
5015475,-21,X
5015475,-22,C
5015475,-23,C
5015475,-24,X
5015475,-25,X
5015476,0,X
5015476,-1,X
5015476,-2,1
5015476,-3,C
5015476,-4,C
5015476,-5,X
5015476,-6,X
5015476,-7,X
5015477,0,C
5015477,-1,C
5015477,-2,C
5015477,-3,X
5015477,-4,X
5015477,-5,X
5015477,-6,C
5015478,0,C
5015478,-1,0
5015478,-2,C
5015478,-3,C
5015478,-4,0
5015478,-5,X
5015478,-6,0
5015478,-7,X
5015478,-8,C
5015478,-9,X
5015478,-10,X
5015479,0,C
5015479,-1,1
5015479,-2,C
5015479,-3,C
5015479,-4,X
5015479,-5,C
5015479,-6,X
5015479,-7,0
5015479,-8,1
5015479,-9,0
5015479,-10,0
5015479,-11,X
5015479,-12,C
5015479,-13,C
5015479,-14,3
5015479,-15,0
5015479,-16,X
5015480,0,C
5015480,-1,C
5015480,-2,C
5015480,-3,X
5015480,-4,C
5015480,-5,0
5015480,-6,C
5015480,-7,X
5015480,-8,C
5015480,-9,C
5015480,-10,X
5015480,-11,X
5015480,-12,X
5015480,-13,0
5015480,-14,X
5015481,0,C
5015481,-1,C
5015481,-2,C
5015481,-3,0
5015481,-4,C
5015481,-5,C
5015481,-6,C
5015481,-7,C
5015481,-8,C
5015481,-9,C
5015481,-10,X
5015481,-11,C
5015481,-12,X
5015481,-13,C
5015481,-14,C
5015481,-15,C
5015481,-16,C
5015481,-17,X
5015481,-18,C
5015481,-19,X
5015481,-20,C
5015481,-21,C
5015481,-22,X
5015481,-23,X
5015481,-24,C
5015481,-25,C
5015481,-26,0
5015481,-27,X
5015481,-28,C
5015482,0,C
5015482,-1,0
5015482,-2,X
5015482,-3,X
5015482,-4,X
5015482,-5,C
5015482,-6,C
5015482,-7,0
5015482,-8,C
5015482,-9,C
5015482,-10,C
5015482,-11,C
5015482,-12,C
5015482,-13,X
5015482,-14,C
5015482,-15,X
5015482,-16,C
5015482,-17,C
5015483,0,0
5015483,-1,C
5015483,-2,C
5015483,-3,X
5015483,-4,C
5015483,-5,0
5015483,-6,C
5015483,-7,C
5015483,-8,0
5015483,-9,X
5015483,-10,X
5015483,-11,C
5015483,-12,C
5015483,-13,C
5015483,-14,C
5015483,-15,X
5015483,-16,0
5015483,-17,X
5015483,-18,X
5015483,-19,C
5015483,-20,0
5015483,-21,C
5015483,-22,0
5015483,-23,C
5015483,-24,C
5015484,0,C
5015484,-1,X
5015484,-2,C
5015484,-3,C
5015484,-4,X
5015484,-5,X
5015484,-6,X
5015484,-7,C
5015484,-8,C
5015484,-9,0
5015484,-10,X
5015484,-11,0
5015484,-12,C
5015484,-13,X
5015484,-14,X
5015484,-15,X
5015484,-16,C
5015484,-17,X
5015484,-18,C
5015484,-19,C
5015484,-20,C
5015484,-21,C
5015484,-22,C
5015484,-23,C
5015484,-24,C
5015484,-25,0
5015484,-26,X
5015484,-27,C
5015484,-28,C
5015484,-29,C
5015485,0,C
5015485,-1,X
5015485,-2,C
5015485,-3,X
5015485,-4,X
5015485,-5,X
5015485,-6,C
5015485,-7,C
5015485,-8,C
5015485,-9,X
5015485,-10,X
5015485,-11,X
5015485,-12,C
5015486,0,C
5015486,-1,C
5015486,-2,C
5015486,-3,C
5015486,-4,X
5015486,-5,C
5015486,-6,X
5015486,-7,C
5015486,-8,X
5015486,-9,C
5015487,0,X
5015487,-1,C
5015487,-2,X
5015487,-3,C
5015487,-4,2
5015487,-5,X
5015487,-6,C
5015487,-7,C
5015487,-8,C
5015487,-9,C
5015487,-10,2
5015487,-11,C
5015487,-12,C
5015487,-13,C
5015487,-14,2
5015487,-15,4
5015487,-16,X
5015487,-17,C
5015487,-18,2
5015487,-19,X
5015487,-20,1
5015487,-21,1
5015487,-22,C
5015487,-23,C
5015487,-24,2
5015487,-25,X
5015487,-26,X
5015488,0,X
5015488,-1,0
5015488,-2,2
5015488,-3,C
5015488,-4,X
5015488,-5,C
5015488,-6,5
5015488,-7,C
5015488,-8,0
5015488,-9,X
5015488,-10,2
5015488,-11,C
5015488,-12,C
5015488,-13,C
5015488,-14,C
5015488,-15,C
5015488,-16,C
5015488,-17,C
5015488,-18,C
5015488,-19,C
5015488,-20,X
5015488,-21,X
5015488,-22,C
5015489,0,C
5015489,-1,C
5015489,-2,X
5015489,-3,C
5015489,-4,C
5015489,-5,C
5015489,-6,C
5015489,-7,C
5015489,-8,X
5015490,0,C
5015490,-1,X
5015490,-2,C
5015490,-3,X
5015490,-4,C
5015490,-5,C
5015490,-6,C
5015490,-7,X
5015490,-8,C
5015490,-9,C
5015490,-10,C
5015490,-11,X
5015490,-12,C
5015490,-13,C
5015490,-14,X
5015490,-15,C
5015490,-16,C
5015490,-17,X
5015490,-18,X
5015490,-19,X
5015490,-20,0
5015490,-21,X
5015490,-22,C
5015490,-23,X
5015490,-24,C
5015490,-25,C
5015490,-26,C
5015490,-27,0
5015491,0,C
5015491,-1,C
5015491,-2,0
5015491,-3,0
5015491,-4,C
5015491,-5,C
5015491,-6,X
5015491,-7,0
5015491,-8,X
5015491,-9,C
5015491,-10,0
5015491,-11,C
5015491,-12,X
5015491,-13,X
5015492,0,C
5015492,-1,C
5015492,-2,X
5015492,-3,C
5015492,-4,C
5015492,-5,C
5015492,-6,C
5015492,-7,C
5015492,-8,C
5015492,-9,X
5015492,-10,X
5015492,-11,X
5015492,-12,X
5015492,-13,0
5015492,-14,X
5015492,-15,X
5015492,-16,X
5015492,-17,C
5015492,-18,X
5015492,-19,C
5015492,-20,X
5015493,0,X
5015493,-1,4
5015493,-2,C
5015494,0,0
5015494,-1,X
5015494,-2,C
5015494,-3,C
5015494,-4,C
5015494,-5,X
5015494,-6,0
5015494,-7,C
5015494,-8,X
5015494,-9,X
5015494,-10,C
5015494,-11,C
5015494,-12,4
5015494,-13,1
5015494,-14,X
5015494,-15,C
5015494,-16,C
5015494,-17,X
5015494,-18,C
5015494,-19,1
5015494,-20,X
5015495,0,C
5015495,-1,C
5015495,-2,C
5015495,-3,C
5015495,-4,C
5015495,-5,0
5015495,-6,C
5015495,-7,C
5015495,-8,C
5015495,-9,0
5015495,-10,C
5015495,-11,C
5015495,-12,C
5015495,-13,C
5015495,-14,C
5015496,0,X
5015496,-1,C
5015496,-2,C
5015497,0,C
5015497,-1,0
5015497,-2,C
5015497,-3,X
5015497,-4,C
5015497,-5,C
5015497,-6,X
5015497,-7,X
5015497,-8,0
5015497,-9,C
5015497,-10,C
5015497,-11,0
5015497,-12,0
5015497,-13,C
5015497,-14,C
5015497,-15,X
5015497,-16,C
5015497,-17,C
5015497,-18,C
5015497,-19,C
5015497,-20,C
5015497,-21,C
5015497,-22,X
5015497,-23,X
5015497,-24,C
5015498,0,0
5015498,-1,C
5015498,-2,X
5015498,-3,C
5015498,-4,X
5015498,-5,C
5015498,-6,C
5015498,-7,C
5015498,-8,C
5015498,-9,0
5015498,-10,X
5015498,-11,C
5015498,-12,C
5015498,-13,C
5015498,-14,X
5015498,-15,C
5015498,-16,C
5015498,-17,X
5015498,-18,X
5015499,0,0
5015499,-1,C
5015499,-2,4
5015499,-3,C
5015499,-4,C
5015499,-5,2
5015499,-6,C
5015499,-7,C
5015499,-8,X
5015499,-9,C
5015499,-10,X
5015499,-11,X
5015499,-12,0
5015499,-13,4
5015499,-14,C
5015499,-15,X
5015499,-16,2
5015499,-17,0
5015499,-18,C
5015499,-19,C
5015499,-20,C
5015499,-21,C
5015499,-22,1
5015499,-23,0
5015499,-24,C
5015500,0,C
5015500,-1,0
5015500,-2,C
5015500,-3,0
5015500,-4,C
5015500,-5,C
5015500,-6,0
5015500,-7,X
5015501,0,0
5015501,-1,C
5015501,-2,C
5015501,-3,0
5015501,-4,C
5015501,-5,0
5015501,-6,C
5015502,0,X
5015502,-1,X
5015502,-2,C
5015503,0,2
5015503,-1,C
5015503,-2,C
5015503,-3,C
5015503,-4,C
5015503,-5,2
5015503,-6,C
5015503,-7,2
5015503,-8,1
5015503,-9,C
5015503,-10,C
5015503,-11,C
5015503,-12,1
5015503,-13,0
5015503,-14,C
5015503,-15,2
5015503,-16,C
5015503,-17,C
5015503,-18,C
5015503,-19,C
5015503,-20,C
5015503,-21,C
5015503,-22,2
5015503,-23,C
5015503,-24,X
5015503,-25,C
5015503,-26,C
5015503,-27,C
5015503,-28,C
5015503,-29,1
5015504,0,C
5015504,-1,C
5015504,-2,X
5015504,-3,0
5015504,-4,0
5015504,-5,C
5015504,-6,C
5015504,-7,C
5015504,-8,C
5015504,-9,C
5015504,-10,C
5015504,-11,C
5015505,0,C
5015505,-1,C
5015505,-2,C
5015505,-3,C
5015505,-4,C
5015505,-5,C
5015505,-6,C
5015505,-7,C
5015505,-8,C
5015505,-9,X
5015505,-10,X
5015506,0,0
5015506,-1,X
5015506,-2,X
5015506,-3,3
5015506,-4,X
5015506,-5,C
5015506,-6,0
5015506,-7,C
5015506,-8,X
5015506,-9,0
5015506,-10,0
5015506,-11,C
5015506,-12,X
